Key,Source,Context,Changes,English,French,German,Klingon,Spanish
coldredTea,items,Item Food,,Cold Red Tea,,Kalter Roter Tee,,
coldcoffee,items,Item Food,,Iced Coffee,,Eiskaffee,,
colddrinkEnergy,items,Item Food,,Cold Energy Drink,,Kalter Energy Drink,,
cntradSafe02,,,,Military Desk Safe,,Militär-Tischsafe,,
cntradSafe02Insecure,,,,Military Desk Safe,,Militär-Tischsafe (ungesichert),,
cntradSafe01,,,,Military Gun Safe,,Militär-Waffensafe,,
cntradSafe01Insecure,,,,Military Gun Safe,,Militär-Waffensafe (ungesichert),,
ammoBoxWasteland,,,,Military Ammo Box,,Miltär-Munnitionskiste,,
bodyBag01,,,,Exterminated Infected,,Tödlich Infiziert,,
camoBag,,,,Military Camo Bag,,Miltär-Tarn-Tasche,,
zombieSusan,entityclasses,Entity,New,Zombie Susan,,Zombie Susan,,
zombieHalle,entityclasses,Entity,New,Zombie Halle,,Zombie Halle,,
zombieBert,entityclasses,Entity,New,Zombie Copendub,,Zombie Copendub,,
zombieErnie,entityclasses,Entity,New,Zombie Ernie,,Zombie Ernie,,
zombiePamela,entityclasses,Entity,New,Zombie Maz,,Zombie Maz,,
zombieAna,entityclasses,Entity,New,Zombie Ana,,Zombie Ana,,
zombieBlackwell,entityclasses,Entity,New,Zombie Recon,,Zombie Recon,,
zombieWashington,entityclasses,Entity,New,Zombie Brad,,Zombie Brad,,
zombieKramer,entityclasses,Entity,New,Zombie Matt,,Zombie Matt,,
zombieLloyd,entityclasses,Entity,New,Zombie Dex,,Zombie Dex,,
zombieNathan,entityclasses,Entity,New,Zombie SupaBean,,Zombie SupaBean,,
zombieAlan,entityclasses,Entity,New,Zombie Grumbul,,Zombie Grumbul,,
emptyNeedle,,,,Syringe,,Spritze,,
zombieBlood,,,,Infected Blood,,Infiziertes Blut,,
emptyNeedleDesc,,,,Syringes can be used on zombie corpses to gather Infected Blood which is used in crafting Trioxin. To gather the blood left click on a zombie corpse with an empty needle.,,"Spritzen kannst du an Zombieleichen benutzen um infiziertes Blut zu bekommen, welches benötigt wird um Trioxin herzustellen. Um infiziertes Blut zu sammeln linksklicke mit einer Spritze auf eine Zombieleiche.",,
zombieBloodDesc,,,,Infected Blood is used in creating Trioxin as well as Infected Arrows and Bolts. You can gather Infected Blood by right clicking on a zombie corpse.,,Infiziertes Blut wird für Trioxin benötigt. Du kannst es sammeln in dem du auf Zombieleichen rechtsklickst.,,
tombstoneLarge01,,,,Tombstone (Large) 1,,Grabstein (groß) 1,,
tombstoneLarge02,,,,Tombstone (Large) 2,,Grabstein (groß) 2,,
tombstoneLarge03,,,,Tombstone (Large) 3,,Grabstein (groß) 3,,
tombstoneLarge04,,,,Tombstone (Large) 4,,Grabstein (groß) 4,,
torchCandleGroupDesc,blocks,Block,New,These candles give off much less light but they do not attract the attention of any zombies.,,Offene Flammen und flackerndes Licht wie bei Fackeln (weniger bei Kerzen) werden Zombies anziehen.,,
shedDesc,,,,A huge storage shed you can place outside your base to store your items.\n [ Crafted in [dd6262]Advanced Workbench[-]  ],,Ein rießiger Lagerschuppen den du außerhalb aufstellen kannst um deine Items zu lagern.\n [ Herzustellen in der [dd6262]verbesserten Werkbank[-] ],,
milkBottle,,,,Milking Bucket,,Milchflasche,,
milkBottleDesc,,,,A milking bucket can be used on cows to milk it and gather extra milk for drinking or for recipes. With the Milking Bottle in hand harvest a cow to receive its milk.,,"Eine Milchflasche kann bei Kühen benutzt werden, um extra Milch zum Trinken oder für Rezepte zu bekommen.",,
rifleKitLocked,,,,Rifle Crate (Locked),,Gewehr-Kiste (verschlossen),,
handgunKitLocked,,,,Handgun Crate (Locked),,Pistolen-Kiste (verschlossen),,
farmerKitLocked,,,,Farmer Crate (Locked),,Farmer-Kiste (verschlossen),,
medicalKitLocked,,,,Medical Crate (Locked),,Mediziner-Kiste (verschlossen),,
survivorKitLocked,,,,Survivor Crate (Locked),,Überlebender-Kiste (verschlossen),,
bowKitLocked,,,,Archery Crate (Locked),,Bogen-Kiste (verschlossen),,
bladeKitLocked,,,,Blade Weapons Crate (Locked),,Klingenwaffen-Kiste (verschlossen),,
bluntKitLocked,,,,Blunt Weapons Crate (Locked),,Stumpfe Waffen-Kiste (verschlossen),,
shotgunKitLocked,,,,Shotgun Crate (Locked),,Schrotflinten-Kiste (verschlossen),,
survivorKit,,,,Survival Class,,Klasse: Überlebender,,
rifleKit,,,,Rifles Class,,Klasse: Gewehre,,
handgunKit,,,,Handguns Class,,Klasse: Pistolen,,
shotgunKit,,,,Shotguns Class,,Klasse: Schrotflinten,,
bowKit,,,,Archer Class,,Klasse: Bogen,,
bladeKit,,,,Blades Class,,Klasse: Klingenwaffen,,
bluntKit,,,,Blunt Class,,Klasse: Stumpfe Waffen,,
farmerKit,,,,Farmers Class,,Klasse: Farmer,,
medicalKit,,,,Medic Class,,Klasse: Mediziner,,
omelet,,,,Omelet,,Omelett,,
joint,,,,Joint,,Joint,,
bricks,,,,Bricks,,Ziegel,,
windmill,,,,Windmill,,Windmühle,,
blueberryJam,,,,Blueberry Jam,,Heidelbeermarmelade,,
lucille,,,,Lucille,,Lucille,,
hamburger,,,,Hamburger,,Hamburger,,
cheeseburger,,,,Cheeseburger,,Cheeseburger,,
hash,,,,Hash,,Hash,,
blender,,,,Blender,,Mixer,,
microwave,,,,Microwave,,Mikrowelle,,
charcoal,,,,Charcoal,,Holzkohle,,
animalHideChestArmorRed,,,,Animal Hide Chest Armor (Red),,Brustpanzer aus Tierhaut (rot),,
animalHideLegArmorRed,,,,Animal Hide Leg Armor (Red),,Hosen aus Tierhaut (rot),,
animalHideChestArmorBlue,,,,Animal Hide Chest Armor (Blue),,Brustpanzer aus Tierhaut (blau),,
animalHideLegArmorBlue,,,,Animal Hide Leg Armor (Blue),,Hosen aus Tierhaut (blau),,
animalHideChestArmorGreen,,,,Animal Hide Chest Armor (Green),,Brustpanzer aus Tierhaut (grün),,
animalHideLegArmorGreen,,,,Animal Hide Leg Armor (Green),,Hosen aus Tierhaut (grün),,
animalHideChestArmorPurple,,,,Animal Hide Chest Armor (Purple),,Brustpanzer aus Tierhaut (lila),,
animalHideLegArmorPurple,,,,Animal Hide Leg Armor (Purple),,Hosen aus Tierhaut (lila),,
animalHideChestArmorLime,,,,Animal Hide Chest Armor (Lime),,Brustpanzer aus Tierhaut (limette),,
animalHideLegArmorLime,,,,Animal Hide Leg Armor (Lime),,Hosen aus Tierhaut (limette),,
animalHideChestArmorOrange,,,,Animal Hide Chest Armor (Orange),,Brustpanzer aus Tierhaut (orange),,
animalHideLegArmorOrange,,,,Animal Hide Leg Armor (Orange),,Hosen aus Tierhaut (orange),,
animalHideChestArmorBlack,,,,Animal Hide Chest Armor (Black),,Brustpanzer aus Tierhaut (schwarz),,
animalHideLegArmorBlack,,,,Animal Hide Leg Armor (Black),,Hosen aus Tierhaut (schwarz),,
signRoadArrowheadApache,,,,Road Sign Arrowhead Apache,,Straßenschild Arrowhead Apache,,
signRoadAZ260eastSpeed65,,,,Road Sign AZ 60 East Speed 65,,Straßenschild AZ 60 East Tempo 65,,
signRoadAZ260west,,,,Road Sign AZ 60 West,,Straßenschild AZ 60 West,,
signRoadAZ260westSpeed65,,,,Road Sign AZ 60 West Speed 65,,Straßenschild AZ 60 West Tempo 65,,
signRoadAZ73north,,,,Road Sign AZ 73 North,,Straßenschild AZ 73 North,,
signRoadAZ73northSpeed65,,,,Road Sign AZ 73 North Speed 65,,Straßenschild AZ 73 North Tempo 65,,
signRoadAZ73south,,,,Road Sign AZ 73 South,,Straßenschild AZ 73 South,,
signRoadAZ73southSpeed65,,,,Road Sign AZ 73 South Speed 65,,Straßenschild AZ 73 South Tempo 65,,
signRoadDestinationsEast,,,,Road Sign Destination East,,Straßenschild Destination East,,
signRoadDestinationsWest,,,,Road Sign Destination West,,Straßenschild Destination West,,
signRoadApacheAZ260,,,,Road Sign Apache AZ 60,,Straßenschild Apache AZ 60,,
signRoadBellLake,,,,Road Sign Bell Lake,,Straßenschild Bell Lake,,
signRoadCoronado,,,,Road Sign Coronado,,Straßenschild Coronado,,
signRoadCoronadoCourtland,,,,Road Sign Coronado Courtland,,Straßenschild Coronado Courtland,,
signRoadCourtlandApache,,,,Road Sign Courtland Apache,,Straßenschild Courtland Apache,,
signRoadCourtlandAZ260,,,,Road Sign Courtland AZ 60,,Straßenschild Courtland AZ 60,,
signRoadCourtlandBell,,,,Road Sign Courtland Bell,,Straßenschild Courtland Bell,,
signRoadCourtlandHuenink,,,,Road Sign Courtland Huenink,,Straßenschild Courtland Huenink,,
signRoadCourtlandMaple,,,,Road Sign Courtland Maple,,Straßenschild Courtland Maple,,
signRoadCourtlandTran,,,,Road Sign Courtland Tran,,Straßenschild Courtland Tran,,
signRoadDavis,,,,Road Sign Davis,,Straßenschild Davis,,
signRoadEssig,,,,Road Sign Essig,,Straßenschild Essig,,
signRoadLangTran,,,,Road Sign Lang Tran,,Straßenschild Lang Tran,,
signRoadTran,,,,Road Sign Tran,,Straßenschild Tran,,
signAnselAdamsRiver,,,,Road Sign Ansel Adams River,,Straßenschild Ansel Adams River,,
signRoadMaple,,,,Road Sign Maple,,Straßenschild Maple,,
doublebarrelShotgunDesc,,,,The Boomstick can help vanquish the forces of evil with its powerful 2 shots. Groovy Baby!,,"Der Boomstick kann dir, mit seinen 2 kraftvollen Schüssen, helfen, die Kräfte des Bösen zu vernichten.\nGroovy Baby!",,
Master5SkillPointsDesc,,,,This will grant you 5 Skill Points in the skill of your choice,,Dies gewährt dir 5 Skillpunkte für eine Fertigkeit deiner Wahl.,,
Master3SkillPointsDesc,,,,This will grant you 3 Skill Points in the skill of your choice,,Dies gewährt dir 3 Skillpunkte für eine Fertigkeit deiner Wahl.,,
adminShades,,,,Admin Glasses,,Admin Brille,,
adminBoots,,,,Admin Boots,,Admin Schuhe,,
adminPants,,,,Admin Pants,,Admin Hosen,,
adminGloves,,,,Admin Gloves,,Admin Handschuhe,,
adminHat,,,,Admin Hat,,Admin Hut,,
adminDuster,,,,Admin Coat,,Admin Mantel,,
quest_AdminClothing,,,,Admin Clothing,,Admin Kleidung,,
coolGloves,items,Item Clothes,,Cool Gloves,,Kalte Handschuhe,,
coolGlovesDesc,items,Item Clothes,,These gloves are specially tailored to let you stay cool when worn.,,"Diese Handschuhe sind spezialgeschneidert, sie kühlen dich wenn du sie anziehst.",,
kickzBoots,items,Item Clothes,,Kickz Boots,,Kickz Schuhe,,
kickzBootsDesc,items,Item Clothes,,These Kickz brand shoes were tailored to let you stay cool and were designed for activities that revolve around kicking of spheres.,,"Diese Kickz Markenschuhe wurden so geschneidert, dass sie dich kühlen.",,
binocularsDesc,,,,These binoculars can be used to scout locations and plan surprise attacks.,,"Ferngläser werden benutzt, um die Umgebung auszukundschaften und Überraschungsangriffe zu planen.",,
binoculars,,,,Binoculars,,Fernglas,,
lockpick,,,,Lockpick,,Dietrich,,
drinkEnergyDesc,,,,Energy drinks can provide a mega boost for your stamina,,Energy-Drinks können deine Ausdauer enorm steigern.,,
rainCatcherFullDesc,,,,Full Rain Catcher,,Volle Regentonne,,
crackers,,,,Crackers,,,,
dough,,,,Dough,,Teig,,
bread,,,,Bread,,Brot,,
yeast,,,,Yeast,,Hefe,,
flour,,,,Flour,,Mehl,,
pizza,,,,Pizza,,Pizza,,
pancakes,,,,Pancakes,,Pancakes,,
cheese,,,,Cheese,,Käse,,
yogurt,,,,Yogurt,,Joghurt,,
tomato,,,,Tomato,,Tomate,,
spaghetti,,,,Spaghetti,,Spaghetti,,
lettuce,,,,Lettuce,,Grüner Salat,,
onion,,,,Onion,,Zwiebel,,
apple,,,,Apple,,Apfel,,
wheat,,,,Wheat,,Weizen,,
compost,,,,Compost,,Kompost,,
ink,,,,Ink,,Tinte,,
weed,,,,Weed,,''Gras'',,
scrapIronAxeDesc,,,,This axe has a slight advantage over a stone axe and can harvest a bit more wood from trees. It is not very useful against stones. This can be unlocked by leveling Scavenging to 5,,Diese Axt hat einen kleinen Vorteil gegenüber der Steinaxt. Sie kann ein wenig mehr Holz sammeln beim Fällen. Ist nicht sehr nützlich bei Steinen. Wird freigeschalten wenn du ''Plündern'' auf Stufe 5 bringst.,,
scrapIronPickaxeDesc,,,,This pickaxe can be used to harvest extra stone and has better harvest than a stone axe. This can be unlocked by leveling Scavenging to 15,,"Diese Spitzhacke kann benutzt werden, um extra Steine zu sammeln. Die Ausbeute ist größer als bei der Steinspitzhacke. Wird freigeschalten wenn du ''Plündern'' auf Stufe 15 bringst.",,
scrapIronShivDesc,,,,This metal covered shiv is a bit stronger than a normal bone shiv. This can be unlocked by leveling Scavenging to 5,,Dieses mit Metall überzogene Knochenmesser ist ein wenig stärker als das normale Knochenmesser. Wird freigeschalten wenn du ''Plündern'' auf Stufe 5 bringst.,,
scrapIronShovelDesc,,,,This shovel can dig a bit quicker than a stone shovel. This can be unlocked by leveling Scavenging to level 10,,Diese Schaufel kann ein wenig schneller graben als die Steinschaufel. Wird freigeschalten wenn du ''Plündern'' auf Stufe 10 bringst.,,
Twine,,,,Twine,,Bindfaden,,
MotorbikeUpStandDown,,,,Motorcycle,,Motorrad,,
steelBarsCentered,,,,Steel Bars Centered,,Stahl-Stangen (zentriert),,
steelBars,,,,Steel Bars,,Stahl-Stangen,,
steelBarsDesc,,,,Steel Bars are tougher and more durable than Iron Bars and can be used for protection around your base.,,Stahl-Stangen sind zäher als Eisenstangen und können benutzt werden um deine Basis zu sichern.,,
cheezIts,,,,Cheez-Its,,Cheez-Its,,
drinkEnergy,,,,Energy Drink,,Energy Drink,,
cheezItsDesc,,,,The perfect blend of cracker and cheese. Perfect for snacking and heavy enough to remind people you mean business when thrown.,,"Die Perfekte Mischung von Crackern und Käse. Ideal als Snack und schwer genug, um Leute dran zu erinnern, dass du es ernst meinst, wenn du sie wirfst.",,
plantedCabbage3Harvestable,,,,Planted Cabbage 3 (Harvestable),,Gepflanzter Kohl 3 (erntebereit),,
plantedCabbage1Desc,,,,Cabbage seeds can be planted in dirt to grow cabbage.\n [ Crafted in [dd6262]Mortar and Pestle[-]  ],,Kohl-Samen können in Erde eingepflanz werden damit daraus ein Kohl wird.\n [ Herzustellen im [dd6262]Mörser und Stößel[-] ],,
plantedCabbage1,,,,Cabbage Seed,,Samen: Kohl,,
cabbage,,,,Cabbage,,Kohl,,
cabbageDesc,,,,Cabbage is an old world favorite and can be boiled or used in other recipes,,Kohl ist ein alter Weltliebling. Kann gekocht werden oder als Zutat in anderen Rezepten.,,
boiledCabbage,,,,Boiled Cabbage,,Gekochter Kohl,,
boiledCabbageDesc,,,,Boiled cabbage is a St Patricks Day favorite and can provide some decent wellness at low cost if you have a garden.\n [ Crafted in Stoves. ],,"Gekochter Kohl ist ein St. Patricks Day Favorit und kann einiges an Wohlbefinden zu niedrigen Kosten bieten, wenn du einen Garten hast.\n [ Herzustellen im [dd6262]Ofen[-] ]",,
baconAndEggsDesc,,,,Bacon and eggs can be prepared with fried eggs and bacon and offers some decent nourishment.\n [ Crafted in [dd6262]Food Prep Table[-]  ],,Speckeier können aus Spiegeleiern und Speck zusammengestellt werden und bieten dir eine anständige Nahrungsquelle.\n [ Herzustellen am Zubereitungstisch für Nahrung ],,
whiskey,,,,Whiskey,,Whiskey,,
whiskeyDesc,,,,Whiskey is a good ole boy tradition and can make a man out of anyone.\n [ Crafted in [dd6262]Brewery Station[-]  ],,Whisky ist eine gute alte Tradition und kann aus jedem einen Mann machen.\n [ Herzustellen in der [dd6262]Brauerei-Station[-] ],,
vodka,,,,Vodka,,Wodka,,
vodkaDesc,,,,Vodka is a good ole boy tradition and can make a man out of anyone.\n [ Crafted in [dd6262]Brewery Station[-]  ],,Wodka ist eine gute alte Tradition und kann aus jedem einen Mann machen.\n [ Herzustellen in der [dd6262]Brauerei-Station[-] ],,
cookingpot,,,,Cooking Pot,,Kochtopf,,
cookingpotDesc,,,,A cooking utensil used in the advanced campfire to unlock recipes. This can only be crafted by the Survivor Class.\n [ Crafted in [dd6262]Advanced Forge[-]  ],,,,
MinibikeBox,,,,Minibike Box (Locked),,Minibike-Kiste (verschlossen),,
BrokenMinibikeBox,,,,Minibike Box Unsecured,,Minibike-Kiste (geöffnet),,
minibikeParts2GroupDesc,items,Part,KgNone,A part of the minibike. Assemble with other parts and set into a placed chassis once you've read the schematic.,Une pièce de la mini-moto. À assembler à d'autres pièces pour constituer le châssis une fois que vous avez lu le schéma.,"Ein Teil von einem Minibike. Setze es mit den anderen Teilen zusammen und platziere es in ein Fahrwerk, wenn du den Bauplan gelesen hast.",,"Una parte de una minimoto. Una vez que has leído el esquema, ármala con otras partes e introdúcelas en un chasis."
MinibikeBoxDesc,,,,Place this box on the floor and break it open to receive a full Minibike,,Platziere diese Kiste auf dem Boden und öffne sie um ein komplettes Minibike zu erhalten.,,
scalpel,,,,Scalpel,,Skalpell,,
scalpelDesc,,,,A medical tool before the Apocalypse but now this is all that stands between saving your life and losing it.,,"Vor der Apokalypse war es ein medizinisches Gerät, aber jetzt ist es alles, was zwischen deinem Leben und Tod steht.",,
burningbarrelplayer,,,,Burning Barrel,,,,
cntCardboardBoxStorage,,,,Simple Box (Small Storage),,Einfacher Karton (kleiner Stauraum),,
cntCardboardBoxStorageDesc,,,,This cardboard box can hold some of your stuff until you can make better storage. Larger storage can be found under Perks.,,"Dieser Einfacher Karton (kleiner Stauraum) kann etwas von deinem Zeug aufnehmen, bis du bessere Lagermöglichkeiten herstellen kannst. Größere Lagermöglichkeiten können unter Fertigkeiten freigeschalten werden.",,
scrapIronNails,,,,Nails (Scrap Iron) (2),,Nägel (Alteisen) (2),,
scrapIronNailsDesc,,,,Scrap Nails are used in simple wood recipes. You will need Iron Nails to make more sturdier objects. You can find Iron by hitting rocks.,,Nägel (Alteisen) werden für einfache Holzrezepte genutzt. Du benötigst Eisennägel für stabilere Objekte. Du kannst Brucheisenstücke finden in dem du Steine abbaust.,,
zombieSinda02,entityclasses,Entity,New,Zombie Sinder,,Zombie Sinder,,
