Key,Source,Context,Changes,English,French,German,Klingon,Spanish
quest_SurvivalClass06_description,,Quest Info,NEW,"A Chicken Coop can supply you with fresh meat eggs and feathers every 7 in game hours.  You can learn how to craft this by purchasing the Self Sufficient Perk when you are the proper level. Place the coop, craft some chicken feed and right click on the coop to feed the seeds to the coop.",,"Ein Hühnerstall kann dir alle 7 Ingamestunden Fleisch, Eier und Federn geben. Den benötigten Plan bekommst du, wenn du den benötigten Level des Skills Self Sufficient kaufst. Baue den Hühnerstall, stelle etwas Hühnerfutter her und klicke mit dem Futter in der Hand rechts auf den Hühnerstall um die Hühner zu füttern.",,
quest_ExplosivesExpert,,Quest Info,NEW,"Explosives Expert",,"Sprengstoffexperte",,
quest_ExplosivesExpert01,,Quest Info,NEW,"Explosives Expert 1/2",,"Sprengstoffexperte 1/2",,
quest_ExplosivesExpert01_subtitle,,Quest Info,NEW,"Acquire a Rocket Launcher",,Besorge einen Raketenwerfer,,
quest_ExplosivesExpert01_description,,Quest Info,NEW,"Find the weapon associated with this quest in order to complete it. These recipes will not appear in Crafting menus.",,"Finde die Waffe, die für den Abschluss dieser Quest benötigt wird. Diese Rezepte werden nicht im Crafting-Menü angezeigt.",,
quest_ExplosivesExpert02,,Quest Info,NEW,"Explosives Expert 2/2",,"Sprengstoffexperte 2/2",,
quest_ExplosivesExpert02_subtitle,,Quest Info,NEW,"Kill 100 zombies",,"Töte 100 Zombies",,
quest_ExplosivesExpert02_description,,Quest Info,NEW,"Kill 100 zombies with a Rocket Launcher.",,"Töte 100 Zombies mit einem Raketenwerfer.",,
quest_Armored,,Quest Info,NEW,"Armor Crafting",,"Rüstungsherstellung",,
quest_Armored00,,Quest Info,NEW,"Tailor Station 1/1",,"Scheider-Werkbank 1/1",,
quest_Armored00_subtitle,,Quest Info,NEW,"Craft a Tailor Station",,Stelle eine Scheider-Werkbank her,,
quest_Armored00_description,,Quest Info,NEW,"Gather the required materials and find a sewing kit in night stands and dressers as well as a welding torch. Craft a Tailor Station",,"Sammle die benötigten Materialien, finde Flickwerkzeug in Nachtischen und Komoden sowie einen Schweißbrenner. Stelle die Scheider-Werkbank her.",,
quest_Armored01,,Quest Info,NEW,Hide Armor 1/2,,Rüstung aus Tierhaut 1/2,,
quest_Armored01_subtitle,,Quest Info,NEW,Craft Hide Armor,,Stelle Rüstung aus Tierhaut her,,
quest_Armored01_description,,Quest Info,NEW,To craft this you must be in the Tailor Station.,,"Um dies herzustellen, musst du in der Schneider-Werkbank sein.",,  
quest_Armored02,,Quest Info,NEW,Hide Armor 2/2,,Rüstung aus Tierhaut 2/2,,
quest_Armored02_subtitle,,Quest Info,NEW,Wear Hide Armor,,Lege die Tierhaut-Rüstung an,,
quest_Armored02_description,,Quest Info,NEW,"To wear your animal hide armor, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,"Um deine Rüstung aus Tierhäuten zu tragen, rufe das Inventar auf und wähle ein Kleidungsstück aus und dann Tragen im Aktionsfenster aus. Wenn du sie trägst, kannst du die deine Wärmedämmung und Verteidigung im Charakterfenster, in der linken oberen Ecke, sehen.",,  
quest_Armored03,,Quest Info,NEW,Leather Armor 1/2,,Rüstung aus Leder 1/2,,
quest_Armored03_subtitle,,Quest Info,NEW,Craft Leather Armor,,Stelle Rüstung aus Leder her,,
quest_Armored03_description,,Quest Info,NEW,To craft this you must be in the Tailor Station.,,"Um dies herzustellen, musst du in der Schneider-Werkbank sein.",,  
quest_Armored04,,Quest Info,NEW,Leather Armor 2/2,,Rüstung aus Leder 2/2,,
quest_Armored04_subtitle,,Quest Info,NEW,Wear Leather Armor,,Lege die Leder-Rüstung an,,
quest_Armored04_description,,Quest Info,NEW,"To wear your leather armor, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,"Um deine Rüstung aus Leder zu tragen, rufe das Inventar auf und wähle ein Kleidungsstück aus und dann Tragen im Aktionsfenster aus. Wenn du sie trägst, kannst du die deine Wärmedämmung und Verteidigung im Charakterfenster, in der linken oberen Ecke, sehen.",,  
quest_Armored05,,Quest Info,NEW,Scrap Armor 1/2,,Rüstung aus Alteisen 1/2,,
quest_Armored05_subtitle,,Quest Info,NEW,Craft Scrap Armor,,Stelle Rüstung aus Alteisen her,,
quest_Armored05_description,,Quest Info,NEW,To craft this you must be in the Tailor Station.,,"Um dies herzustellen, musst du in der Schneider-Werkbank sein.",,  
quest_Armored06,,Quest Info,NEW,Scrap Armor 2/2,,Rüstung aus Alteisen 2/2,,
quest_Armored06_subtitle,,Quest Info,NEW,Wear Scrap Armor,,Lege die Alteisen-Rüstung an,,
quest_Armored06_description,,Quest Info,NEW,"To wear your scrap armor, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,"Um deine Rüstung aus Alteisen zu tragen, rufe das Inventar auf und wähle ein Kleidungsstück aus und dann Tragen im Aktionsfenster aus. Wenn du sie trägst, kannst du die deine Wärmedämmung und Verteidigung im Charakterfenster, in der linken oberen Ecke, sehen.",,  
quest_Armored07,,Quest Info,NEW,Iron Armor 1/2,,Rüstung aus Eisen 1/2,,
quest_Armored07_subtitle,,Quest Info,NEW,Craft Iron Armor,,Stelle Rüstung aus Eisen her,,
quest_Armored07_description,,Quest Info,NEW,To craft this you must be in the Tailor Station.,,"Um dies herzustellen, musst du in der Schneider-Werkbank sein.",,  
quest_Armored08,,Quest Info,NEW,Iron Armor 2/2,,Rüstung aus Eisen 2/2,,
quest_Armored08_subtitle,,Quest Info,NEW,Wear Iron Armor,,Lege die Eisen-Rüstung an,,
quest_Armored08_description,,Quest Info,NEW,"To wear your iron armor, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,"Um deine Rüstung aus Eisen zu tragen, rufe das Inventar auf und wähle ein Kleidungsstück aus und dann Tragen im Aktionsfenster aus. Wenn du sie trägst, kannst du die deine Wärmedämmung und Verteidigung im Charakterfenster, in der linken oberen Ecke, sehen.",,  
quest_Armored09,,Quest Info,NEW,Steel Armor 1/2,,Rüstung aus Stahl 1/2,,
quest_Armored09_subtitle,,Quest Info,NEW,Craft Steel Armor,,Stelle Rüstung aus Stahl her,,
quest_Armored09_description,,Quest Info,NEW,To craft this you must be in the Tailor Station.,,"Um dies herzustellen, musst du in der Schneider-Werkbank sein.",,  
quest_Armored10,,Quest Info,NEW,Steel Armor 2/2,,Rüstung aus Stahl 2/2,,
quest_Armored10_subtitle,,Quest Info,NEW,Wear Steel Armor,,Lege die Stahl-Rüstung an,,
quest_Armored10_description,,Quest Info,NEW,"To wear your steel armor, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,"Um deine Rüstung aus Stahl zu tragen, rufe das Inventar auf und wähle ein Kleidungsstück aus und dann Tragen im Aktionsfenster aus. Wenn du sie trägst, kannst du die deine Wärmedämmung und Verteidigung im Charakterfenster, in der linken oberen Ecke, sehen.",,  
quest_Armored11,,Quest Info,NEW,Military Armor 1/2,,Militär-Rüstung 1/2,,
quest_Armored11_subtitle,,Quest Info,NEW,Craft Military Armor,,Stelle Rüstung aus Militärischer Faser her,,
quest_Armored11_description,,Quest Info,NEW,"You MUST remain in the Workbench as it completes to get credit for this quest. To craft military armor you will need to first gather or craft military fibers, you can craft military fibers with leather and cloth at the Chemistry Station. Once you have the ingredients, access the workbench and locate the Clothing category of the Crafting window.",,"Du MUSST in der Werkbank sein, wenn der Gegenstand erstellt wird, um ihn für die Quest angerechnet zu bekommen. Für die Militär-Rüstung musst du zuerst Militärische Fasern sammeln oder herstellen. Du kannst diese mit Leder und Stoff in der Chemie-Station herstellen. Wenn du die Materialien hast, geh zurück zur Schneider-Werkbank und stelle sie her.",,  
quest_Armored12,,Quest Info,NEW,Military Armor 2/2,,Militär-Rüstung 2/2,,
quest_Armored12_subtitle,,Quest Info,NEW,Wear Military Armor,,Lege die Militär-Rüstung an,,
quest_Armored12_description,,Quest Info,NEW,"To wear your military armor, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,"Um deine Militär-Rüstung zu tragen, rufe das Inventar auf und wähle ein Kleidungsstück aus und dann Tragen im Aktionsfenster aus. Wenn du sie trägst, kannst du die deine Wärmedämmung und Verteidigung im Charakterfenster, in der linken oberen Ecke, sehen.",,
quest_ZombieSlayer,,Quest Info,NEW,"Humanity's Last Hope",,"Die letzte Hoffnung der Menschheit",,    
quest_ZombieSlayer01,,Quest Info,NEW,Breaking News!,,Aktuelle Nachrichten!,,
quest_ZombieSlayer01_subtitle,,Quest Info,NEW,Breaking News!,,Aktuelle Nachrichten!,,
quest_ZombieSlayer01_description,,Quest Info,NEW,"It has been established that persons who have recently died have been returning to life and committing acts of murder. A widespread investigation of funeral homes, morgues, and hospitals has concluded that the unburied dead have been returning to life and seeking human victims. It's hard for us here to be reporting this to you, but it does seem to be a fact.All persons who die during this crisis from whatever cause will come back to life to seek human victims, unless their bodies are first disposed of by cremation.!",,"Es wurde festgestellt, dass Personen, die kürzlich gestorben sind, ins Leben zurückkehren und Morde begehen. Eine umfassende Untersuchung von Bestattungsinstituten, Gerichtsmedizinern und Krankenhäusern hat ergeben, dass die unbegrabenen Toten ins Leben zurückkehren und nach menschlichen Opfern suchen. Es ist schwer für uns, Ihnen dies mitzuteilen, aber es scheint Tatsache zu sein. Alle Personen, die während dieser Krise sterben, werden wieder zum Leben erweckt, um menschliche Opfer zu suchen, es sei denn, ihre Körper werden zuerst durch Verbrennung entsorgt!",,    
quest_ZombieSlayer02,,Quest Info,NEW,A Hard Choice,,Eine schwierige Wahl,,
quest_ZombieSlayer02_subtitle,,Quest Info,NEW,Kill 15 Zombies,,Töte 15 Zombies,,
quest_ZombieSlayer02_description,,Quest Info,NEW,The merciful killings.,,Die barmherzigen Tötungen.,,    
quest_ZombieSlayer03,,Quest Info,NEW,Time heals all wounds,,Die Zeit heilt alle Wunden,,
quest_ZombieSlayer03_subtitle,,Quest Info,NEW,Kill 50 Zombies,,Töte 50 Zombies,,
quest_ZombieSlayer03_description,,Quest Info,NEW,It becomes easier with time,,Es wird leichter mit der Zeit,,    
quest_ZombieSlayer04,,Quest Info,NEW,A taste for blood,,Ein Verlangen nach Blut,,
quest_ZombieSlayer04_subtitle,,Quest Info,NEW,Kill 100 Zombies,,Töte 100 Zombies,,
quest_ZombieSlayer04_description,,Quest Info,NEW,"Emotionally numb, you no longer stop to think about your actions and accept your fate.",,"Emotional taub, denkst du nicht länger über deine Taten nach und nimmst dein Schicksal an.",,    
quest_ZombieSlayer05,,Quest Info,NEW,Killin's as easy as breathing,,Töten ist so einfach wie Atmen,,
quest_ZombieSlayer05_subtitle,,Quest Info,NEW,Kill 250 Zombies,,Töte 250 Zombies,,
quest_ZombieSlayer05_description,,Quest Info,NEW,"There may be some hope left after all. Kill Them All!",,"Vielleicht gibt es noch Hoffnung. Töte sie alle!",,  
Dismantle_description,,Quest Info,NEW,Dismantle your ammo to get their raw components.,,Zerlege deine Munition in sein Bestandteile.,,
Dismantle_offer,,Challenge Info,NEW,You've dismantled some ammo for its raw materials.,,Du hast Munition zerlegt um die einzelnen Bestandteile zu erhalten.,,
9mmDismantle,,Quest Info,NEW,Dismantle 9MM Bullets,,9mm Patronen zerlegen,,
9mmDismantle_subtitle,,Quest Info,NEW,Dismantle 9MM Bullets,,9mm Patronen zerlegen,,
44MagDismantle,,Quest Info,NEW,Dismantle 44Mag Bullets,,.44 Patronen zerlegen,,
44MagDismantle_subtitle,,Quest Info,NEW,Dismantle 44Mag Bullets,,.44 Patronen zerlegen,,
762mmDismantle,,Quest Info,NEW,Dismantle 762MM Bullets,,762mm Patronen zerlegen,,
762mmDismantle_subtitle,,Quest Info,NEW,Dismantle 762MM Bullets,,762mm Patronen zerlegen,,
ShotgunShellDismantle,,Quest Info,NEW,Dismantle Shotgun Shells,,Schrotpatronen zerlegen,,
ShotgunShellDismantle_subtitle,,Quest Info,NEW,Dismantle Shotgun Shells,,Schrotpatronen zerlegen,,
32mmDismantle,,Quest Info,NEW,Dismantle 32MM Bullets,,32mm Patronen zerlegen,,
32mmDismantle_subtitle,,Quest Info,NEW,Dismantle 32MM Bullets,,32mm Patronen zerlegen,,
556mmDismantle,,Quest Info,NEW,Dismantle 556MM Bullets,,556mm Patronen zerlegen,,
556mmDismantle_subtitle,,Quest Info,NEW,Dismantle 556MM Bullets,,556mm Patronen zerlegen,,
AmmoSupply,,Quest Info,NEW,Ammo Supply,,Munitionsvorrat,,
AmmoSupply_description,,Quest Info,NEW,Open this to get some ammo for your gun.,,"Öffne dies, um Munition für deine Waffe zu erhalten.",,
challenge_weddingring,,Challenge Info,NEW,Holy Matrimony,,Heilige Ehe,,
challenge_weddingring_subtitle,,Challenge Info,NEW,Find a Ring,,Finde einen Ring,,
challenge_weddingring_description,,Challenge Info,NEW,Hey survivor. This chick I've been trying to get with in our group for months now refuses to put out unless we get 'married' - as if thats even a thing anymore. To make matters worse she won't accept unless she has some fancy ring. Nothing I've tried has been enough for her highness. Find me a diamond ring and I'll make make it worth your while - it'll certaily be worth mine!,,"Hey Überlebender. Dieses Mädel aus unserer Gruppe, mit der ich seit Monaten versuche zusammenzukommen, weigert sich jetzt auszugeben, solange wir nicht, ''verheiratet'' sind - als ob das jetzt noch was ausmachen würde. Um es noch schlimmer zu machen, sie wird es nicht akzeptieren, bis sie hat einen schicken Ring hat. Nichts, was ich versucht habe, reicht für ihre Hoheit. Finde für mich einen Diamantring und ich werde dafür sorgen, dass es sich für dich lohnt - es lohnt sich auch für mich!",,
challenge_wallet,,Challenge Info,NEW,Fancy Wallet,,Schicke Brieftasche,,
challenge_wallet_subtitle,,Challenge Info,NEW,Fetch a Wallet,,Eine Geldbörse holen,,
challenge_wallet_description,,Challenge Info,NEW,Nothing shows ones worth like a luxurious wallet. Bring me something worthy of holding my cash and I will reward you.,,"Nichts zeigt seinen Wert so sehr wie eine luxuriöse Brieftasche. Bring mir etwas, das es wert ist, mein Geld zu behalten, und ich werde dich belohnen.",,  
challenge_books,,Challenge Info,NEW,Avid Reader,,Begeisterter Leser,,  
challenge_books1,,Challenge Info,NEW,Avid Reader 1/3,,Begeisterter Leser 1/3,,
challenge_books1_subtitle,,Challenge Info,NEW,Fetch Books,,Hole Bücher,,
challenge_books1_description,,Challenge Info,NEW,"Greetings there fellow traveler. In todays hellish world it is a tragic shame and loss that many of the classic novels and stories that have lasted for generations have so quickly and easily been tossed aside - or worse, scrapped for mere paper! Please, should you find any of these timeless treasures send them my way. I will reward you handsomely for your troubles.",,"Grüße Mitreisender. In der heutigen höllischen Welt ist es eine tragische Schande und ein Verlust, dass viele der klassischen Romane und Geschichten, die es seit Generationen überdauert haben, so schnell und einfach weggeworfen wurden - oder noch schlimmer, für Papier zerlegt wurden! Bitte, wenn du einen dieser zeitlosen Schätze findest, schicke sie mir zu. Ich werde dich gut für die Unannehmlichkeiten belohnen.",,  
challenge_books2,,Challenge Info,NEW,Avid Reader 2/3,,Begeisterter Leser 2/3,,
challenge_books2_subtitle,,Challenge Info,NEW,Fetch More Books,,Hole mehr Bücher,,
challenge_books2_description,,Challenge Info,NEW,Gather classic novels from before the outbreak for the avid reader.,,Sammel klassische Romane von vor dem Ausbruch für die Leseratte.,,  
challenge_books3,,Challenge Info,NEW,Avid Reader 3/3,,Begeisterter Leser 3/3,,
challenge_books3_subtitle,,Challenge Info,NEW,Fetch More Books Again,,Hole noch mehr Bücher,,
challenge_books3_description,,Challenge Info,NEW,Gather classic novels from before the outbreak for the avid reader.,,Sammel klassische Romane von vor dem Ausbruch für die Leseratte.,,  
challenge_childshappiness,,Challenge Info,NEW,A Child's Happiness,,Das Glück eines Kindes,,  
challenge_childshappiness1,,Challenge Info,NEW,A Child's Happiness 1/3,,Das Glück eines Kindes 1/3,,
challenge_childshappiness1_subtitle,,Challenge Info,NEW,A Child's Happiness,,Das Glück eines Kindes,,
challenge_childshappiness1_description,,Challenge Info,NEW,"Hello. A child came into our group recently who, understandably, is in poor shape since the loss of her parents. If you find anything out there that might help her take her mind off things we'd be greatly appreciate it. We do not have much but we will reward you as best we can.",,"Hallo. Vor kurzem kam ein Kind in unsere Gruppe, das verständlicherweise seit dem Verlust seiner Eltern in schlechter Verfassung ist. Wenn du da draußen etwas findest, das ihm helfen könnte, sich von diesen schreckllichen Dingen abzulenken, würden wir es sehr schätzen. Wir haben zwar nicht viel, aber wir belohnen dich so gut wir können.",,  
challenge_childshappiness2,,Challenge Info,NEW,A Child's Happiness 2/3,,Das Glück eines Kindes 2/3,,
challenge_childshappiness2_subtitle,,Challenge Info,NEW,A Child's Happiness,,Das Glück eines Kindes,,
challenge_childshappiness2_description,,Challenge Info,NEW,Try to find items that might be suitable for a child.,,"Versuche, Gegenstände zu finden, die für ein Kind geeignet sein könnten.",,  
